id	Degree	Closeness	Betweenness	Kingdom	Phylum	Class	Order	Family	Genus
ASV_1461	1665	0.000412031314379893	355.491883304406	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	NA	NA
ASV_1462	1450	0.000378501135503407	259.826684075985	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Paenarthrobacter
ASV_1463	1245	0.000351246926589392	195.393214725835	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Niastella
ASV_1464	1232	0.00034965034965035	190.685910823979	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas
ASV_1465	1347	0.000364298724954463	252.695791113044	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Xylophilus
ASV_1466	1181	0.000343524562006183	174.218978795256	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Herpetosiphonaceae	Herpetosiphon
ASV_1468	1107	0.00033500837520938	141.493270669276	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Arenimonas
ASV_147	1610	0.00040290088638195	330.883529885353	Bacteria	Actinobacteriota	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces
ASV_1471	1245	0.000351246926589392	200.56524769252	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides
ASV_1473	1602	0.000401606425702811	334.129676272714	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Sutterellaceae	NA
ASV_1474	1428	0.000375375375375375	268.243298575899	Bacteria	Deinococcota	Deinococci	Deinococcales	Deinococcaceae	Deinococcus
ASV_1475	1159	0.000340947834981248	155.454723869828	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia
ASV_1476	1502	0.000386100386100386	270.881335853393	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Mesorhizobium
ASV_1478	1007	0.000324149108589951	116.890774516925	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia
ASV_148	1769	0.000430477830391735	432.317241114849	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Lysobacter
ASV_1480	1146	0.000339443312966735	144.856599566412	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_Incertae_Sedis	Unknown_Family	Acidibacter
ASV_1481	1707	0.000419287211740042	342.76404238092	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA
ASV_1482	1491	0.000384467512495194	285.010266931717	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae	Haliangium
ASV_1483	1739	0.000424989375265618	404.225830269904	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Leptothrix
ASV_1484	1589	0.000399520575309628	310.763568453401	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter
ASV_1485	1442	0.000377358490566038	244.477418380801	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	mle1-7
ASV_1486	1669	0.000412711514651259	323.712483804127	Bacteria	Actinobacteriota	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Pseudonocardia
ASV_1489	956	0.000318877551020408	112.067170223523	Bacteria	Fibrobacterota	Fibrobacteria	Fibrobacterales	Fibrobacteraceae	possible_genus_04
ASV_149	1661	0.000411353352529823	382.336326968961	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Chloroflexaceae	NA
ASV_1490	1439	0.000376931775348662	258.722332699826	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Lysobacter
ASV_1493	1372	0.000367647058823529	249.61554247392	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Pseudohongiellaceae	BIyi10
ASV_1495	1608	0.000402576489533011	338.020505310263	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides
ASV_1496	1553	0.000393855848759354	297.299086853006	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae	Haliangium
ASV_1497	1673	0.000413393964448119	324.587982265787	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Pseudolabrys
ASV_1498	1079	0.000331895121141719	150.459971273642	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
ASV_1499	838	0.000307314074984634	79.2597594253288	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
ASV_15	1646	0.000408830744071954	371.886161033635	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Pelomonas
ASV_150	1783	0.00043308791684712	446.239461753049	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Aquabacterium
ASV_1500	1666	0.000412201154163232	387.030544803902	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Actinoplanes
ASV_1501	1277	0.000355239786856128	201.535958466739	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Flavisolibacter
ASV_1502	1724	0.000422297297297297	357.589163588966	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	SC-I-84	NA
ASV_1503	1555	0.000394166338194718	318.394086194949	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Microvirga
ASV_1504	1622	0.000404858299595142	352.824229389486	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Cutibacterium
ASV_1507	1187	0.000344234079173838	170.170283348429	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Microscillaceae	NA
ASV_151	1582	0.000398406374501992	328.361465477824	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Methylophilaceae	Methylotenera
ASV_1510	1452	0.000378787878787879	259.73605626142	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	SC-I-84	NA
ASV_1511	1504	0.000386398763523957	310.020321581666	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	Ellin6067
ASV_1512	1383	0.000369139904023625	252.534275047642	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	MND1
ASV_1513	1380	0.000368731563421829	234.729225529035	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methyloligellaceae	NA
ASV_1514	1578	0.000397772474144789	295.36553468851	Bacteria	Chloroflexi	TK10	NA	NA	NA
ASV_1515	1641	0.000407996736026112	361.106186255034	Bacteria	Actinobacteriota	MB-A2-108	NA	NA	NA
ASV_1516	1665	0.000412031314379893	344.393202023232	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	A21b	NA
ASV_1518	1285	0.000356252226576416	212.674540778097	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA
ASV_1519	1088	0.00033288948069241	134.72858415479	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	SWB02
ASV_152	1824	0.000440917107583774	442.071948454667	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira
ASV_1520	1507	0.000386847195357834	281.505680663204	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
ASV_1521	1537	0.000391389432485323	309.218602217382	Bacteria	RCP2-54	NA	NA	NA	NA
ASV_1522	1475	0.000382116927779901	287.186232835897	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Microscillaceae	NA
ASV_1523	1576	0.000397456279809221	315.642260968092	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
ASV_1525	1358	0.000365764447695684	218.859878696097	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia
ASV_1526	965	0.000319795330988168	116.81430345663	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Pseudorhodoferax
ASV_1528	1305	0.00035880875493362	227.205804542946	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	NA
ASV_1529	1508	0.000386996904024768	299.623409813614	Bacteria	Actinobacteriota	Actinobacteria	Kineosporiales	Kineosporiaceae	Quadrisphaera
ASV_153	1491	0.000384467512495194	307.072604775049	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_Incertae_Sedis	Unknown_Family	Acidibacter
ASV_1531	1563	0.000395413206801107	278.364657978669	Bacteria	Chloroflexi	TK10	NA	NA	NA
ASV_1536	1325	0.000361402240693892	212.495825719792	Bacteria	Acidobacteriota	Subgroup_22	NA	NA	NA
ASV_1537	1754	0.000427715996578272	409.018537252395	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae	Haliangium
ASV_1538	1088	0.00033288948069241	169.573965921902	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	Devosia
ASV_1539	1404	0.00037202380952381	237.421650859243	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia-Caballeronia-Paraburkholderia
ASV_154	1606	0.000402252614641995	349.886634561708	Bacteria	Actinobacteriota	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces
ASV_1540	1336	0.000362844702467344	205.565243172236	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Aquabacterium
ASV_1541	1551	0.000393545848091303	314.417745008241	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Altererythrobacter
ASV_1543	1654	0.000410172272354389	377.474163251649	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia-Caballeronia-Paraburkholderia
ASV_1545	1522	0.000389105058365759	263.904067094111	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	NA
ASV_1546	1467	0.000380952380952381	242.124526964092	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	alphaI_cluster
ASV_1548	1380	0.000368731563421829	245.888705695951	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	SM1A02
ASV_155	1426	0.000375093773443361	287.907026966345	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia
ASV_1551	1458	0.000379650721336371	254.657627296386	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae	Haliangium
ASV_1552	1570	0.000396510705789056	271.75619803842	Bacteria	Actinobacteriota	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces
ASV_1553	1511	0.000387446726075165	283.825958020559	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Marmoricola
ASV_1554	1401	0.000371609067261241	248.647375402045	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	NA
ASV_1556	1613	0.000403388463089956	309.119766073437	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia
ASV_1557	1634	0.000406834825061025	303.498400789545	Bacteria	Acidobacteriota	Acidobacteriae	Solibacterales	Solibacteraceae	Candidatus_Solibacter
ASV_1558	1394	0.000370644922164566	241.802246697697	Bacteria	Fibrobacterota	Fibrobacteria	Fibrobacterales	Fibrobacteraceae	possible_genus_04
ASV_1559	1731	0.000423549343498518	355.845439522599	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	NA
ASV_156	1807	0.000437636761487965	424.580654292778	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella
ASV_1560	1315	0.000360100828231905	201.019127963075	Bacteria	Actinobacteriota	Actinobacteria	Streptosporangiales	Thermomonosporaceae	Actinocorallia
ASV_1561	1340	0.000363372093023256	223.970445155618	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	NA	NA
ASV_1562	1307	0.000359066427289048	208.753633889471	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium
ASV_1564	1076	0.000331564986737401	164.274981773885	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia
ASV_1569	1398	0.000371195248700817	243.154192699034	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	NA	NA
ASV_157	1862	0.000448430493273543	471.660564671436	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	NA
ASV_1570	934	0.000316656111462951	103.715580360739	Bacteria	Spirochaetota	Leptospirae	Leptospirales	Leptospiraceae	Turneriella
ASV_1571	1630	0.000406173842404549	303.74458629586	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides
ASV_1573	1083	0.000332336324360253	141.908851573869	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Alcaligenaceae	NA
ASV_1576	1110	0.000335345405767941	145.371274644826	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	SM1A02
ASV_1577	1364	0.000366568914956012	232.632414006148	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	NA
ASV_1578	1571	0.000396667988893296	307.437393153146	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
ASV_1579	1487	0.000383877159309021	277.000607136289	Bacteria	Myxococcota	Polyangia	Polyangiales	Phaselicystidaceae	Phaselicystis
ASV_158	1189	0.00034447123665174	210.645773470777	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia
ASV_1581	1565	0.000395726157499011	291.630371014054	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	A21b	NA
ASV_1584	1593	0.00040016006402561	341.260947610166	Bacteria	Actinobacteriota	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Crossiella
ASV_1585	1260	0.000353107344632768	193.14784589841	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira
ASV_159	1634	0.000406834825061025	361.076014880025	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Dokdonella
ASV_1590	1043	0.00032797638570023	115.628937948017	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea
ASV_1592	1286	0.000356379187455453	204.857381223944	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	NA
ASV_1595	1438	0.000376789751318764	252.527564970077	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Ideonella
ASV_1596	1414	0.000373412994772218	226.580463466478	Bacteria	Actinobacteriota	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces
ASV_1598	1685	0.000415454923140839	337.56398739391	Bacteria	Acidobacteriota	Acidobacteriae	Subgroup_2	NA	NA
ASV_1599	1228	0.000349162011173184	216.705140340393	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	Ellin6067
ASV_16	1549	0.000393236335037357	329.962087986834	Bacteria	Actinobacteriota	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces
ASV_160	802	0.000303951367781155	91.3299405593432	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
ASV_1602	1309	0.000359324469996407	225.281440682152	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	NA	NA
ASV_1604	1568	0.000396196513470681	299.506418794225	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	SC-I-84	NA
ASV_1605	1599	0.000401123144805455	302.397642487669	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia-Caballeronia-Paraburkholderia
ASV_1609	1607	0.000402414486921529	343.765307927422	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	NA
ASV_161	1531	0.000390472471690746	315.249880759095	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Pseudoxanthomonas
ASV_1610	1354	0.000365230094959825	234.588297330201	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Pedomicrobium
ASV_1611	1606	0.000402252614641995	305.623756698822	Bacteria	Acidobacteriota	Subgroup_5	NA	NA	NA
ASV_1612	1233	0.000349772647778944	175.003540680109	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Ellin6055
ASV_1614	1597	0.000400801603206413	278.858976465335	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
ASV_1616	1691	0.00041649312786339	338.435994852858	Bacteria	Actinobacteriota	MB-A2-108	NA	NA	NA
ASV_1619	1168	0.000341997264021888	132.746589596651	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia
ASV_162	1720	0.000421585160202361	410.886325055598	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Tahibacter
ASV_1620	1453	0.000378931413414172	294.522318610179	Bacteria	Proteobacteria	Alphaproteobacteria	Azospirillales	NA	NA
ASV_1622	1693	0.000416840350145894	330.194255883584	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Acidobacteriaceae_(Subgroup_1)	Acidipila
ASV_1625	1374	0.000367917586460633	236.960585722235	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides
ASV_1626	1252	0.000352112676056338	190.864000813568	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Duganella
ASV_1627	1460	0.000379939209726444	237.276620045172	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides
ASV_1628	947	0.000317965023847377	115.516511266862	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae	Haliangium
ASV_1629	1259	0.000352982703847511	191.093909429912	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	NA
ASV_163	1636	0.000407166123778502	336.161774389597	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Cedecea
ASV_1630	1655	0.000410340582683627	373.985579296219	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium
ASV_1631	1519	0.000388651379712398	278.768367027667	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Nakamurellaceae	Nakamurella
ASV_1632	1650	0.000409500409500409	326.434380517523	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	Ellin6067
ASV_1635	1527	0.000389863547758285	269.252036042854	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium
ASV_1636	1635	0.000407000407000407	310.758301948693	Bacteria	Chloroflexi	TK10	NA	NA	NA
ASV_1638	1672	0.000413223140495868	320.392969788074	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	mle1-7
ASV_1639	1561	0.000395100750691426	338.168623471766	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia-Caballeronia-Paraburkholderia
ASV_164	1616	0.000403877221324717	341.893450586421	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
ASV_1640	1399	0.000371333085777943	232.660137496613	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	Devosia
ASV_1641	1459	0.000379794910748196	255.837138628755	Bacteria	Chloroflexi	TK10	NA	NA	NA
ASV_1644	1591	0.00039984006397441	300.983582243281	Bacteria	Acidobacteriota	Acidobacteriae	Solibacterales	Solibacteraceae	Candidatus_Solibacter
ASV_1645	1043	0.00032797638570023	131.332215876432	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	NA	NA
ASV_1646	1588	0.000399361022364217	305.241978139974	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium
ASV_165	1590	0.000399680255795364	300.694431360936	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Duganella
ASV_1650	1477	0.000382409177820268	244.607502088499	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter
ASV_1653	1535	0.000391083300743058	277.536418722278	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	Steroidobacter
ASV_1654	1707	0.000419287211740042	366.142635927405	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae	Haliangium
ASV_1655	1561	0.000395100750691426	283.037631247971	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Nakamurellaceae	Nakamurella
ASV_1656	1268	0.000354107648725212	203.633065678733	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Hymenobacteraceae	Adhaeribacter
ASV_1657	1064	0.000330250990752972	139.239207390393	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium
ASV_1658	1519	0.000388651379712398	281.351551801781	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Intrasporangiaceae	NA
ASV_166	1677	0.00041407867494824	380.743628316944	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	NA
ASV_1661	1251	0.000351988736360436	204.122426218663	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides
ASV_1662	1671	0.000413052457662123	339.491836602603	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	NA	NA
ASV_1663	980	0.00032133676092545	117.152017211882	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_Incertae_Sedis	Unknown_Family	Acidibacter
ASV_1664	1344	0.000363901018922853	218.303484073885	Bacteria	Myxococcota	Polyangia	Polyangiales	BIrii41	NA
ASV_1665	1251	0.000351988736360436	194.565944124159	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Caenimonas
ASV_1667	1536	0.000391236306729264	311.568924000556	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Acidobacteriaceae_(Subgroup_1)	Acidipila
ASV_1668	1371	0.000367511944138185	232.297004534876	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	NA
ASV_1670	1682	0.0004149377593361	325.149325333956	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	A21b	NA
ASV_1673	1403	0.000371885459278542	250.804930365297	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Collimonas
ASV_1674	1380	0.000368731563421829	255.746697782886	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus
ASV_1675	1410	0.000372856077554064	237.275884245138	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Sutterellaceae	NA
ASV_1676	1434	0.000376222723852521	277.434638330257	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus
ASV_168	1445	0.000377786173026067	279.782931516844	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Piscinibacter
ASV_1680	1623	0.000405022276225192	308.048270448819	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	ADurb.Bin063-1
ASV_1681	1597	0.000400801603206413	293.82419786795	Bacteria	Chloroflexi	TK10	NA	NA	NA
ASV_1683	1609	0.000402738622633911	308.819361137089	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	mle1-7
ASV_1685	1480	0.000382848392036753	283.263419772007	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Pajaroellobacter
ASV_1687	1586	0.000399042298483639	298.635062728013	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	NA
ASV_1688	1657	0.000410677618069815	368.181227514459	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Frankiaceae	Jatrophihabitans
ASV_169	1765	0.000429737859905458	421.536053900364	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium
ASV_1692	1588	0.000399361022364217	319.065235563676	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	NA
ASV_1693	1499	0.000385653682992673	288.269436501758	Bacteria	Chloroflexi	JG30-KF-CM66	NA	NA	NA
ASV_1694	1387	0.000369685767097967	256.196607572948	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	Ellin6067
ASV_1696	1280	0.000355618776671408	195.175820977693	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Microscillaceae	NA
ASV_1697	1493	0.000384763370527126	257.268130606647	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium
ASV_1698	1623	0.000405022276225192	378.55924519869	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Mesorhizobium
ASV_1699	1634	0.000406834825061025	321.18345667939	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	NA
ASV_17	1609	0.000402738622633911	367.97711908174	Bacteria	Actinobacteriota	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces
ASV_170	1742	0.000425531914893617	408.932405704913	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	NA
ASV_1701	1689	0.000416146483562214	329.733441301813	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	NA	NA
ASV_1704	1717	0.000421052631578947	390.272239840863	Bacteria	Actinobacteriota	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Pseudonocardia
ASV_1706	1605	0.000402090872537193	297.448375312781	Bacteria	RCP2-54	NA	NA	NA	NA
ASV_1707	1173	0.000342583076396026	170.614882999902	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Altererythrobacter
ASV_1709	1328	0.000361794500723589	196.979944875324	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter
ASV_171	1069	0.000330797221303341	173.922150292086	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Limnohabitans
ASV_1711	1470	0.0003813882532418	275.385212488932	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira
ASV_1712	1562	0.000395256916996047	294.199909805918	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
ASV_1714	1489	0.000384172109104879	270.017705420906	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Mesorhizobium
ASV_1715	1466	0.000380807311500381	232.065677122468	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Geodermatophilaceae	Blastococcus
ASV_1719	1600	0.000401284109149278	307.987497648209	Bacteria	Chloroflexi	TK10	NA	NA	NA
ASV_172	1760	0.000428816466552316	406.537812319996	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	NA
