Node	Phylum	Class	Order	arabidopsis_thaliana_rhizoplane	arabidopsis_thaliana_rhizosphere	lotus_japonicus_root	lotus_japonicus_rhizosphere	arabidopsis_thaliana_root	CAS	chlamydomonas_reinhardtii_phycosphere
ASV_148	Proteobacteria	Gammaproteobacteria	Xanthomonadales	0	0	88.4933252393582	104.701803763911	34.3266572920136	34.1809354977923	0
ASV_1480	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_Incertae_Sedis	150.625318148825	234.07961226952	127.459426662998	151.449767295912	178.071504669129	143.279455842802	0
ASV_1481	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	0	226.445033937112	0	0	8.17996600774599	207.927232271409	107.87514647253
ASV_1482	Myxococcota	Polyangia	Haliangiales	0	88.209018930753	85.2074844848885	81.6083922130119	50.2396075030074	0	0
ASV_1483	Proteobacteria	Gammaproteobacteria	Burkholderiales	45.0682435177163	0	0	0	0	0	0
ASV_1484	Actinobacteriota	Thermoleophilia	Solirubrobacterales	0	0	0	0	0	89.6659019107142	87.9426970713791
ASV_1485	Proteobacteria	Gammaproteobacteria	Burkholderiales	0	254.27127423485	16.5337348866685	176.143395537943	28.6983608057642	246.773089397512	0
ASV_1486	Actinobacteriota	Actinobacteria	Pseudonocardiales	49.8261996908886	216.688972960873	0	22.9274542903187	21.0009583336561	222.198211635383	139.933336199102
ASV_1489	Fibrobacterota	Fibrobacteria	Fibrobacterales	199.626635660844	237.7522573834	40.1624731982656	134.064582231457	175.359955603156	206.804212056521	0
ASV_149	Chloroflexi	Chloroflexia	Chloroflexales	0	0	0	25.3771453040291	56.9983261761426	0	0
ASV_1490	Proteobacteria	Gammaproteobacteria	Xanthomonadales	172.141519690505	262.95271290695	103.362585481643	107.214430406681	180.356965398828	242.938288338704	130.497023045711
ASV_1493	Proteobacteria	Gammaproteobacteria	Oceanospirillales	162.534348046475	201.415104622208	35.4190367806541	139.873401742532	113.308275347223	185.948997329739	86.6698764496003
ASV_1496	Myxococcota	Polyangia	Haliangiales	49.8261996908886	66.380860722969	0	0	56.0706115781967	88.4054217836225	0
ASV_1497	Proteobacteria	Alphaproteobacteria	Rhizobiales	0	233.250339620172	0	0	30.8789818709099	174.733810201268	0
ASV_1498	Proteobacteria	Alphaproteobacteria	Sphingomonadales	136.628360651265	237.508288857731	57.993288692261	248.760012938945	158.935374399718	209.255924375471	0
ASV_1499	Proteobacteria	Gammaproteobacteria	Pseudomonadales	0	98.6317861597034	120.301696093167	180.549424398223	21.8100826988887	104.673620233211	0
ASV_15	Proteobacteria	Gammaproteobacteria	Burkholderiales	189.660507526445	245.12136596501	170.339367776076	193.917000084764	192.767931926566	130.178271005903	49.4277920848135
ASV_150	Proteobacteria	Gammaproteobacteria	Burkholderiales	39.6547501141974	0	0	0	0	0	0
ASV_1500	Actinobacteriota	Actinobacteria	Micromonosporales	0	0	0	25.6365674383792	10.4569700835371	0	0
ASV_1501	Bacteroidota	Bacteroidia	Chitinophagales	36.1575712155976	287.633744686546	0	91.2992332798649	22.1626647893136	286.979872192958	124.349518928662
ASV_1502	Proteobacteria	Gammaproteobacteria	Burkholderiales	72.2156747489473	135.394003238985	0	42.3211338219654	40.181471926639	221.098763151661	40.2085456703914
ASV_1503	Proteobacteria	Alphaproteobacteria	Rhizobiales	0	108.840616422063	0	30.8562485892258	10.8328039931838	212.424773995833	76.1065775665851
ASV_1504	Actinobacteriota	Actinobacteria	Propionibacteriales	170.696037528205	149.892341953445	90.9138361942676	17.7301699317999	115.108935834827	171.55995065364	0
ASV_1507	Bacteroidota	Bacteroidia	Cytophagales	116.671345041692	237.616159594733	96.1423432860601	183.380256097947	150.169670315229	194.69125549788	87.0496996483333
ASV_151	Proteobacteria	Gammaproteobacteria	Burkholderiales	182.790875582773	265.857320809424	184.660619297923	230.501164702871	185.96473711516	227.774131574218	152.519040512253
ASV_1510	Proteobacteria	Gammaproteobacteria	Burkholderiales	37.7920237946971	242.970837422996	0	179.664686458958	58.7247887313761	229.553489507931	70.8743805052219
ASV_1511	Proteobacteria	Gammaproteobacteria	Burkholderiales	138.86778128862	227.945577543025	0	128.211558497954	70.6482029074861	258.338693957675	0
ASV_1512	Proteobacteria	Gammaproteobacteria	Burkholderiales	0	219.056351683373	0	130.097774767344	49.2268850033087	270.708680020313	0
ASV_1513	Proteobacteria	Alphaproteobacteria	Rhizobiales	0	257.787266316568	0	95.059108270517	22.5256192344747	225.520442457813	124.086338945263
ASV_1514	Chloroflexi	TK10	NA	0	85.1965652469214	0	60.4048289098692	0	93.1441862768181	0
ASV_1515	Actinobacteriota	MB-A2-108	NA	38.6349878132638	52.5291398026329	0	0	13.7608239004906	0	0
ASV_1516	Proteobacteria	Gammaproteobacteria	Burkholderiales	0	39.0771975236553	0	0	0	45.0865092004939	45.618145671367
ASV_1518	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	28.7521540976004	241.665731756679	0	115.789889746769	20.1687837708756	231.796762603605	70.537964070958
ASV_1519	Proteobacteria	Alphaproteobacteria	Caulobacterales	161.300144684991	237.121267836951	111.863242699436	186.519914441998	118.167089671914	225.916718451933	0
ASV_152	Nitrospirota	Nitrospiria	Nitrospirales	0	270.522523776805	0	167.307120287605	28.0115820510513	245.934746851008	137.864998762256
ASV_1520	Proteobacteria	Alphaproteobacteria	Sphingomonadales	0	35.7477135789978	0	0	20.0471183596916	0	31.3938781341346
ASV_1521	RCP2-54	NA	NA	38.6349878132638	204.331312494174	0	32.1401169147547	0	201.179020639648	34.8891368699527
ASV_1522	Bacteroidota	Bacteroidia	Cytophagales	0	0	0	0	0	29.4697532801484	0
ASV_1523	Proteobacteria	Alphaproteobacteria	Rhizobiales	42.5513362387982	24.2118781094806	108.097282405357	101.296621548371	130.051074654525	0	0
ASV_1525	Proteobacteria	Gammaproteobacteria	Burkholderiales	0	34.9277597452239	26.9144475168366	45.5101760018297	125.350517848707	43.4979649659232	68.9097409105922
ASV_1526	Proteobacteria	Gammaproteobacteria	Burkholderiales	0	69.2741023757047	120.91526865647	162.003267209966	80.8823542630456	41.9467190813917	0
ASV_1528	Chloroflexi	Chloroflexia	Chloroflexales	69.6250108818345	129.477030999074	116.385092411097	182.399955844007	105.703468069845	0	0
ASV_1529	Actinobacteriota	Actinobacteria	Kineosporiales	0	0	0	0	27.9187970350742	78.0833473099173	0
ASV_153	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_Incertae_Sedis	165.547025853557	240.852152068988	148.592127498429	209.713319014722	212.297635702256	220.424433990364	40.41225091662
ASV_1531	Chloroflexi	TK10	NA	0	153.335296747219	0	64.7239452067889	14.8648563244291	0	0
ASV_1536	Acidobacteriota	Subgroup_22	NA	37.7920237946971	248.743620228886	16.413323033517	160.129217112783	14.9630232587161	249.821606022213	0
ASV_1537	Myxococcota	Polyangia	Haliangiales	188.095298905024	215.931707435315	100.548987659838	78.4367109609482	177.629777703595	90.2958751201	0
ASV_1538	Proteobacteria	Alphaproteobacteria	Rhizobiales	88.5539547337179	105.501170464933	122.869345282613	143.034487240683	170.069217086856	0	60.3567392219057
ASV_1539	Proteobacteria	Gammaproteobacteria	Burkholderiales	0	118.808672501047	52.3946551831095	96.4255163183044	0	219.268930117459	134.822358586961
ASV_154	Actinobacteriota	Actinobacteria	Streptomycetales	63.5966154010992	133.722286071259	163.08083515881	226.734752804296	178.905152585019	0	0
ASV_1540	Proteobacteria	Gammaproteobacteria	Burkholderiales	116.3545780085	61.4474348607719	139.778422708509	188.982547835032	38.2555247171387	0	0
ASV_1543	Proteobacteria	Gammaproteobacteria	Burkholderiales	126.948590487655	32.619399751536	84.9273526360229	0	73.5559866401811	0	0
ASV_1546	Proteobacteria	Alphaproteobacteria	Rhizobiales	97.4052004862947	216.468107907146	0	95.5058104886479	104.698282800241	211.901148961823	0
ASV_1548	Planctomycetota	Phycisphaerae	Phycisphaerales	0	0	0	0	24.2018784540263	0	0
ASV_155	Proteobacteria	Gammaproteobacteria	Burkholderiales	88.7388823257487	292.678012987887	116.687792775595	286.358990470869	141.948070912679	293.961670054533	149.173836892055
ASV_1551	Myxococcota	Polyangia	Haliangiales	166.59073376682	128.342710368292	138.915025142126	172.927751491924	182.103165251642	0	0
ASV_1552	Actinobacteriota	Actinobacteria	Streptomycetales	0	170.940652445997	0	0	26.7885407933466	217.37137003938	122.064743440979
ASV_1553	Actinobacteriota	Actinobacteria	Propionibacteriales	42.411780371638	215.480170722144	0	30.132933678293	64.1319364647022	221.851439325421	134.377798680992
ASV_1554	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	0	218.825033247628	18.0479920262227	185.065111163522	30.9573289225693	198.873148011561	0
ASV_1556	Proteobacteria	Gammaproteobacteria	Burkholderiales	0	35.6631639723004	45.3513127038732	0	0	0	0
ASV_1557	Acidobacteriota	Acidobacteriae	Solibacterales	51.8255749388598	239.605694341112	0	0	8.55360205648389	195.490800382513	34.8283194128965
ASV_1558	Fibrobacterota	Fibrobacteria	Fibrobacterales	170.409003039474	234.245469196281	0	0	183.536914756102	90.7873480544653	0
ASV_156	Actinobacteriota	Thermoleophilia	Gaiellales	116.07182523445	271.264042724476	20.8200161536457	192.620387006939	87.5740253584	247.209561029423	129.715257431096
ASV_1560	Actinobacteriota	Actinobacteria	Streptosporangiales	34.6057350651467	141.852226333892	158.840034950543	167.04583722133	162.58876854159	89.2532206150487	0
ASV_1561	Actinobacteriota	Acidimicrobiia	Microtrichales	73.0597687583374	232.319460117076	0	91.892294095891	60.2734782867622	213.606544199146	81.5658836497114
ASV_1562	Actinobacteriota	Actinobacteria	Corynebacteriales	39.1914368921144	202.126010422709	0	25.6435586716203	44.0549544370484	175.892652897676	97.512162373972
ASV_1564	Proteobacteria	Gammaproteobacteria	Burkholderiales	76.2082575405608	261.110054085559	165.204737549572	232.717299387613	80.7760889112287	293.27077652134	173.900980451332
ASV_1569	Actinobacteriota	Thermoleophilia	Gaiellales	0	234.472348480734	20.8200161536457	94.9247826858918	39.910812326845	231.396834165502	107.375519089074
ASV_157	Chloroflexi	Chloroflexia	Chloroflexales	217.672149503887	257.757111495607	138.510889045241	259.318056328741	209.244491697455	226.361168501515	0
ASV_1570	Spirochaetota	Leptospirae	Leptospirales	189.507293257019	216.679361784423	119.458624316141	117.152503410985	163.390087245758	104.452435557232	0
ASV_1571	Actinobacteriota	Actinobacteria	Propionibacteriales	51.8255749388598	64.1263732334934	0	0	76.2047968214169	206.483205506175	88.7635720869847
ASV_1573	Proteobacteria	Gammaproteobacteria	Burkholderiales	34.5781164473798	90.117544041044	106.32669370154	85.8310520851696	31.1908146801174	87.2364968436326	98.6456382262095
ASV_1576	Planctomycetota	Phycisphaerae	Phycisphaerales	40.2642609516437	237.099217656807	59.9842688009332	188.906150064538	145.317501404219	163.54474622825	0
ASV_1577	Proteobacteria	Gammaproteobacteria	Steroidobacterales	73.4244306420922	246.264807910287	34.1915881306301	182.140915324907	71.0653732596791	219.423947568351	109.616235831463
ASV_1579	Myxococcota	Polyangia	Polyangiales	0	80.2484202565787	0	0	11.1281426022966	45.9875995756075	0
ASV_158	Proteobacteria	Gammaproteobacteria	Burkholderiales	164.707197368637	237.68315733841	141.077867325193	202.722702955232	172.788524885324	238.191807308261	135.636802304808
ASV_1585	Nitrospirota	Nitrospiria	Nitrospirales	0	248.719220718154	18.0479920262227	164.14278139091	0	278.194569516505	0
ASV_159	Proteobacteria	Gammaproteobacteria	Xanthomonadales	136.932534214941	136.303336000437	54.0993245742406	87.5215967565734	179.149493068268	36.8119845583048	47.037093246837
ASV_1590	Proteobacteria	Gammaproteobacteria	Enterobacterales	0	0	0	0	0	113.566776362852	31.3938781341346
ASV_1592	Proteobacteria	Gammaproteobacteria	Burkholderiales	0	116.498139098438	0	77.93316025666	88.9472278170293	107.980068147065	0
ASV_1595	Proteobacteria	Gammaproteobacteria	Burkholderiales	212.845471205823	98.3762153971265	113.109817385967	160.486543251192	152.929810235592	0	0
ASV_1596	Actinobacteriota	Actinobacteria	Streptomycetales	88.5641917491932	174.737047709844	41.399249582731	0	181.573554657122	52.8570525289764	0
ASV_1598	Acidobacteriota	Acidobacteriae	Subgroup_2	39.6863652822542	0	42.1427377836986	18.7457230810028	8.94702929423093	81.6625122003824	0
ASV_1599	Proteobacteria	Gammaproteobacteria	Burkholderiales	162.998637464585	222.746556033193	102.275720972512	121.240218239623	132.983838581493	61.6323387987798	0
ASV_16	Actinobacteriota	Actinobacteria	Streptomycetales	152.237557475656	248.929710914996	165.008921660714	247.65118783937	192.458209470833	192.262994539615	68.2982904525458
ASV_160	Proteobacteria	Gammaproteobacteria	Pseudomonadales	155.619918048373	266.927532121095	149.016207477327	206.635086459761	136.380932972043	222.250096385713	136.809162221131
ASV_1602	Actinobacteriota	Thermoleophilia	Gaiellales	37.7920237946971	256.948773887092	0	92.9934036217834	48.1938004394853	242.749716858128	91.716468222704
ASV_1604	Proteobacteria	Gammaproteobacteria	Burkholderiales	84.205936232481	196.347256323519	0	95.0716125228462	91.7341245343258	216.602111181006	0
ASV_161	Proteobacteria	Gammaproteobacteria	Xanthomonadales	180.24766776593	249.049508310538	139.55751804734	197.004728560561	194.684788198154	217.542586760181	117.138006629752
ASV_1610	Proteobacteria	Alphaproteobacteria	Rhizobiales	79.0397725717003	206.304961223165	0	18.4152380947167	68.1857749529243	212.523176319631	104.024647920987
ASV_1611	Acidobacteriota	Subgroup_5	NA	0	152.057405523223	0	0	10.1950618920939	160.652665636154	0
ASV_1612	Proteobacteria	Alphaproteobacteria	Sphingomonadales	72.5817930973675	167.659803829797	0	0	65.8325359036281	149.763375710822	45.618145671367
ASV_1614	Proteobacteria	Alphaproteobacteria	Sphingomonadales	0	103.565696061581	0	0	0	84.0215247056052	0
ASV_1619	Proteobacteria	Gammaproteobacteria	Burkholderiales	102.548837054837	205.768069644313	123.358930642642	158.921963202839	147.360336930732	0	0
ASV_1620	Proteobacteria	Alphaproteobacteria	Azospirillales	34.3481253411499	248.161560013661	0	149.936490259463	52.5036963255584	217.64614522902	126.397530424215
ASV_1622	Acidobacteriota	Acidobacteriae	Acidobacteriales	0	218.26621533497	0	145.618388227474	29.7412426452262	184.39466940705	102.442021963127
ASV_1625	Actinobacteriota	Actinobacteria	Propionibacteriales	54.8283656642634	253.369783099453	0	96.2234839643231	65.4368874225496	276.14203637931	141.911870870032
ASV_1626	Proteobacteria	Gammaproteobacteria	Burkholderiales	134.867527481779	233.979955542875	105.119194700686	136.033687269951	169.849669723922	211.357114610222	105.800815372977
ASV_1627	Actinobacteriota	Actinobacteria	Propionibacteriales	156.263282939862	225.788642786524	16.2496015907673	96.5317888524802	170.57644291103	168.442558137168	117.860415729186
ASV_1628	Myxococcota	Polyangia	Haliangiales	171.226161516498	186.656587959948	117.069610840834	44.922753835073	175.55978711702	196.492890133685	41.7815230687066
ASV_1629	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	0	247.130941473211	18.0479920262227	187.228853531558	10.7936789434513	274.683765705927	0
ASV_163	Proteobacteria	Gammaproteobacteria	Enterobacterales	0	0	0	27.2909982699579	0	0	0
ASV_1631	Actinobacteriota	Actinobacteria	Frankiales	0	62.0446884294176	0	0	0	39.9778437807093	101.910532051368
ASV_1635	Proteobacteria	Alphaproteobacteria	Rhizobiales	0	210.694042443442	126.001954096605	76.8864286843073	176.582161773481	0	0
ASV_1638	Proteobacteria	Gammaproteobacteria	Burkholderiales	0	227.620804657943	0	120.242463186065	19.2866343551373	199.481303455436	0
ASV_1639	Proteobacteria	Gammaproteobacteria	Burkholderiales	39.6547501141974	0	0	40.2021782572651	0	0	0
ASV_164	Proteobacteria	Gammaproteobacteria	Pseudomonadales	199.97874785703	216.053093417354	138.993061366808	83.5605715955018	150.665071679072	194.221273046774	0
ASV_1640	Proteobacteria	Alphaproteobacteria	Rhizobiales	64.9916657263069	196.331292177422	50.9198355466002	98.7511394149352	113.795578423967	222.598312623881	146.69090143588
ASV_1641	Chloroflexi	TK10	NA	0	30.4816833541079	0	57.3065231900176	0	121.258017349728	0
ASV_1644	Acidobacteriota	Acidobacteriae	Solibacterales	0	243.23116736763	0	56.2454680386805	16.9337351321449	213.692939258785	45.8637404564671
ASV_1645	Bdellovibrionota	Oligoflexia	0319-6G20	159.160545453774	189.839875845557	189.696277245149	212.487464305807	130.812183719645	0	0
ASV_1646	Actinobacteriota	Actinobacteria	Corynebacteriales	0	240.893786187843	0	67.1474760039375	22.8447263284036	274.094450212096	138.21051567498
ASV_165	Proteobacteria	Gammaproteobacteria	Burkholderiales	184.7089883725	185.597365908038	119.848458192611	185.595196832945	202.42210486531	126.900475175414	36.2744155716468
ASV_1650	Acidobacteriota	Acidobacteriae	Bryobacterales	59.7945804723653	237.69313338763	0	121.576696293297	16.8780588094866	224.676634251844	37.643617429679
ASV_1653	Proteobacteria	Gammaproteobacteria	Steroidobacterales	0	223.573363260896	36.3827703671489	104.294388356651	100.660782027522	204.262876411779	87.9007219487915
ASV_1654	Myxococcota	Polyangia	Haliangiales	193.489141671225	238.484310114081	157.003354556242	154.447885935829	206.090463151729	131.839639599287	0
ASV_1655	Actinobacteriota	Actinobacteria	Frankiales	37.7920237946971	176.176906632424	0	45.8004486038589	20.7943843479113	116.61284225916	119.573008688537
ASV_1656	Bacteroidota	Bacteroidia	Cytophagales	0	259.483029711093	25.4641825193245	132.67096686914	13.7699907786772	258.297478291898	128.253177368388
ASV_1657	Actinobacteriota	Actinobacteria	Corynebacteriales	113.92940796194	140.380637570153	22.1577666418669	51.7891966218483	81.4029740614219	195.129910554039	82.8287112732822
ASV_1658	Actinobacteriota	Actinobacteria	Micrococcales	81.267236552849	186.280424500656	0	60.8219036356391	26.0459872981872	130.751314863774	136.494343360673
ASV_166	Proteobacteria	Gammaproteobacteria	Burkholderiales	175.596144875116	241.19566578078	121.799066437203	219.359729000848	183.822243040101	236.686771491724	75.9749152757337
ASV_1661	Actinobacteriota	Actinobacteria	Propionibacteriales	80.0568319016851	233.813733347269	0	142.612453171085	75.5486945519084	233.636406715353	136.431002127724
ASV_1663	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_Incertae_Sedis	162.477785106584	216.061270489618	138.85953747418	178.10904791489	176.904576896715	71.6480753184285	0
ASV_1664	Myxococcota	Polyangia	Polyangiales	40.2642609516437	127.995430781545	24.2804475510009	67.2037070383046	41.6503063124924	142.682737357755	0
ASV_1665	Proteobacteria	Gammaproteobacteria	Burkholderiales	69.0358903058807	258.702157839388	0	74.298928038861	127.724653660525	267.863097597312	140.293371721559
ASV_1668	Actinobacteriota	Actinobacteria	Micrococcales	134.339182257725	100.78099758667	0	45.9062985603503	159.346642472006	38.7094324452046	0
ASV_1670	Proteobacteria	Gammaproteobacteria	Burkholderiales	0	49.8906412350403	0	0	12.731229449554	134.417776861543	0
ASV_1673	Proteobacteria	Gammaproteobacteria	Burkholderiales	0	0	54.7795933606044	34.6446057362494	0	0	0
ASV_1674	Firmicutes	Bacilli	Paenibacillales	0	247.315156601964	0	99.6672528141978	33.8724675554951	207.633629060976	100.857180098233
ASV_1675	Proteobacteria	Gammaproteobacteria	Burkholderiales	38.6349878132638	118.568412137951	0	26.5590103744825	0	192.309509907882	30.7042836614717
ASV_1676	Firmicutes	Bacilli	Paenibacillales	62.0470487098701	244.119451859353	60.1371640456667	159.479354827252	104.614144977876	223.205535730784	116.797833736907
ASV_168	Proteobacteria	Gammaproteobacteria	Burkholderiales	200.768105879981	260.643368390867	141.691613876975	213.187516114474	162.91859402408	269.266279587477	107.329867320774
ASV_1680	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	0	164.098825732704	0	96.6060159582856	0	205.415771867317	37.643617429679
ASV_1681	Chloroflexi	TK10	NA	0	153.950683093609	0	51.2419747103488	12.8981647161248	0	0
ASV_1683	Proteobacteria	Gammaproteobacteria	Burkholderiales	0	214.115777743482	0	0	29.5860701258293	255.408240417133	105.81160485387
ASV_1685	Myxococcota	Polyangia	Polyangiales	135.943322812858	0	162.533129639186	182.337681308143	164.693591740507	0	0
ASV_169	Bacteroidota	Bacteroidia	Flavobacteriales	0	63.4207657790761	45.076269448639	124.983740405984	54.6984133507924	0	42.0595735708083
ASV_1692	Chloroflexi	Chloroflexia	Chloroflexales	125.59994182832	240.580150332965	133.934072465701	195.184700220667	161.491966558025	33.8214976665277	0
ASV_1693	Chloroflexi	JG30-KF-CM66	NA	0	145.947939359085	0	47.5383241737508	23.0283654363659	182.676732518388	0
ASV_1694	Proteobacteria	Gammaproteobacteria	Burkholderiales	0	212.998005913832	20.8170932255356	59.813962083464	15.5654078293305	219.071803670776	34.7245252104824
ASV_1696	Bacteroidota	Bacteroidia	Cytophagales	159.335933388695	253.025886791156	86.9699180005306	198.275238192984	182.557849321408	196.693908986173	0
ASV_1697	Actinobacteriota	Actinobacteria	Corynebacteriales	0	183.781317737077	0	25.2952380995443	0	217.997543626741	126.829666728733
ASV_1698	Proteobacteria	Alphaproteobacteria	Rhizobiales	109.966825940545	122.806550923512	0	0	135.493393369871	0	0
ASV_1699	Actinobacteriota	Thermoleophilia	Solirubrobacterales	0	113.907505837619	0	0	35.4276332271827	0	0
ASV_17	Actinobacteriota	Actinobacteria	Streptomycetales	150.745133071536	247.491397132333	155.190733998922	215.808625836182	198.861717062902	199.194986061505	79.0701656608236
ASV_170	Proteobacteria	Gammaproteobacteria	Burkholderiales	155.420108156373	227.443217262608	140.044425588518	210.156421740197	173.707972033624	29.8188349091065	0
ASV_1701	Actinobacteriota	Thermoleophilia	Gaiellales	0	175.734840904121	0	24.5193815900228	44.6672820266133	149.713762003856	32.4418795094283
ASV_1704	Actinobacteriota	Actinobacteria	Pseudonocardiales	87.4520508752399	281.404961258824	34.7021453438593	82.5016729571299	187.195747115689	0	0
ASV_1706	RCP2-54	NA	NA	42.5513362387982	260.232473801157	0	93.6691019636362	0	245.517000689353	110.775387730801
ASV_1707	Proteobacteria	Alphaproteobacteria	Sphingomonadales	0	0	0	0	42.6744391761433	45.9875995756075	0
ASV_1709	Proteobacteria	Alphaproteobacteria	Caulobacterales	166.425256846366	182.46109991162	111.430509820016	162.116865960882	123.243634718318	121.164108107104	0
ASV_171	Proteobacteria	Gammaproteobacteria	Burkholderiales	154.233493340921	226.681582917694	160.047278123193	227.849998736256	194.096445125141	100.398825501928	0
ASV_1711	Nitrospirota	Nitrospiria	Nitrospirales	0	176.368717075498	0	0	13.7608239004906	190.528502830353	57.7008635017291
ASV_1712	Proteobacteria	Alphaproteobacteria	Sphingomonadales	0	0	0	35.2658088625919	0	0	0
ASV_1714	Proteobacteria	Alphaproteobacteria	Rhizobiales	0	27.1147813767865	0	0	94.8848960342219	0	0
ASV_1715	Actinobacteriota	Actinobacteria	Frankiales	0	0	0	30.132933678293	0	0	0
ASV_1719	Chloroflexi	TK10	NA	0	84.3167187820446	0	0	0	0	0
ASV_172	Bacteroidota	Bacteroidia	Chitinophagales	165.566271751114	234.560537210794	167.111704473526	227.721946147743	178.171743019188	211.290231357443	0
ASV_1725	Actinobacteriota	Acidimicrobiia	Microtrichales	0	155.218673195327	0	24.6316449483429	42.3260561967108	128.178244471817	91.7389615693705
ASV_173	Proteobacteria	Gammaproteobacteria	Xanthomonadales	180.348068024165	272.150530418582	161.079675700192	295.423069406713	188.538583707081	269.13307858905	148.180937368071
ASV_1730	Actinobacteriota	Actinobacteria	Micromonosporales	64.1087252747136	83.5875095542867	147.178165712678	171.231268317918	155.42938449347	138.452693079279	35.8726688315184
ASV_1731	Proteobacteria	Gammaproteobacteria	Burkholderiales	108.32095073811	72.8907327866956	129.675688204202	181.594547141659	144.591470663704	92.7091697494462	0
ASV_1732	Proteobacteria	Alphaproteobacteria	Rhizobiales	184.096108595295	239.847086319935	0	0	120.90201216904	173.932820455181	0
ASV_1734	Proteobacteria	Gammaproteobacteria	Burkholderiales	128.585460878868	158.249073904528	111.257395895232	73.6113350868313	161.041151852421	0	0
ASV_1735	Proteobacteria	Gammaproteobacteria	R7C24	69.2390354452451	0	18.7246377704253	0	24.892639960708	55.3371182942686	0
ASV_1736	Chloroflexi	TK10	NA	0	231.642786397254	0	138.216648389053	47.0379212103244	156.650718763453	88.833284937075
ASV_1739	Firmicutes	Bacilli	Paenibacillales	72.9676981620388	262.412720783764	21.3963287523597	135.084164584924	152.674003200162	201.327623784742	133.433383573535
ASV_174	Proteobacteria	Gammaproteobacteria	Burkholderiales	171.183979763015	236.320750824089	144.378541688345	211.439841535688	177.931466186909	231.885336593362	0
ASV_1741	Firmicutes	Bacilli	Bacillales	0	150.805509778549	0	19.9402052483251	13.5030051812853	143.753805424801	97.7315670595251
ASV_1744	Proteobacteria	Alphaproteobacteria	Rhizobiales	0	35.4948971520407	0	82.3528131144683	26.9404525050469	41.6301393442124	35.7782867174415
ASV_1745	Proteobacteria	Gammaproteobacteria	Burkholderiales	81.2212167012998	260.860949513651	50.6714322179944	206.46628637817	65.112987294015	281.862117360742	165.808905955472
ASV_1749	Chloroflexi	TK10	NA	0	0	0	24.6316449483429	0	74.1127505535222	0
ASV_1753	Chloroflexi	TK10	NA	0	234.42785487592	0	29.5447709053795	124.913069168627	206.726126888366	0
ASV_1755	Proteobacteria	Alphaproteobacteria	Caulobacterales	54.8283656642634	142.091641405082	35.1705114231916	123.089977307815	99.6370185440286	41.2422201239813	0
ASV_1756	Acidobacteriota	Acidobacteriae	Bryobacterales	0	243.379311388625	0	116.203999605062	13.1937785165754	252.564151751725	65.3107042316101
ASV_1759	Bacteroidota	Bacteroidia	Cytophagales	0	0	0	36.1999486865373	8.02781230871847	0	0
ASV_176	Chloroflexi	Chloroflexia	Chloroflexales	191.510048196004	210.710602523988	153.01035372471	221.610266171159	203.156031287454	188.899453577155	0
ASV_1760	Actinobacteriota	Actinobacteria	Propionibacteriales	131.863193756783	246.143336115924	18.8847648236599	161.409806504577	104.933915175405	233.221164126532	78.3399402086805
ASV_1761	Actinobacteriota	Thermoleophilia	Solirubrobacterales	0	198.76401192058	0	0	13.7608239004906	213.964532124716	115.197404209422
ASV_1764	Proteobacteria	Alphaproteobacteria	Rhizobiales	144.372301924297	156.806244056438	146.321155189592	191.836094822295	79.9171201757158	151.122399263162	110.04541528533
ASV_1765	Actinobacteriota	Actinobacteria	Pseudonocardiales	44.5037031533374	145.849558831157	0	0	12.7870442778543	196.243785285955	121.465244760182
ASV_1767	Chloroflexi	JG30-KF-CM66	NA	0	80.9922471367968	0	0	0	120.394606132161	0
ASV_1768	Actinobacteriota	Actinobacteria	Propionibacteriales	130.813426038234	222.29636391593	42.9497728322529	81.6527568783136	174.996117527487	220.423442352764	119.27042599684
ASV_1769	Actinobacteriota	Actinobacteria	Frankiales	0	73.8988083515759	0	0	0	0	0
ASV_177	Proteobacteria	Gammaproteobacteria	Burkholderiales	186.785981465567	256.911263758893	132.090011214361	237.724866151006	206.434193919722	167.145567135584	0
ASV_1770	Proteobacteria	Gammaproteobacteria	Pseudomonadales	51.8255749388598	212.115812838553	131.233727849338	207.193141455016	29.6687663442418	144.714260144129	0
ASV_1771	Proteobacteria	Gammaproteobacteria	Xanthomonadales	99.3011111991121	226.335487370989	42.4224971685556	72.1134014195935	165.934578384687	216.426019677996	48.3864142405819
ASV_1772	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	0	62.6506856142813	0	53.7607871235053	0	147.763926019435	0
ASV_1773	Proteobacteria	Alphaproteobacteria	Rhizobiales	39.6547501141974	70.2148327132574	108.505533340721	97.6249466640234	110.468424894448	42.8887596330723	37.1681498377447
ASV_1774	Proteobacteria	Alphaproteobacteria	Rhizobiales	0	0	20.863756844798	0	84.6343520325924	36.0585917511011	0
ASV_1778	Chloroflexi	TK10	NA	0	95.6466823616136	0	24.6316449483429	13.7608239004906	89.2461743338337	0
